20110727,0,71.1642,71.1839,69.3873,69.5551,958235.048
20110728,0,69.4564,71.5887,69.1306,70.7101,1382535
20110729,0,69.6143,70.4534,67.1859,68.1237,2359673
20110801,0,69.6242,69.9993,67.0379,67.492,1676028.808
20110802,0,66.7812,68.2619,64.9648,64.9944,1810595.253
20110803,0,65.0339,65.0339,61.6381,63.2571,2943115.624
20110804,0,61.8849,62.0231,56.7714,57.0281,2756132.738
20110805,0,57.9461,58.1436,52.8031,56.2581,2599070.606
20110808,0,53.2571,53.8396,49.9995,50.7498,3357073.03
20110809,0,51.9344,55.0933,51.2236,54.264,3159084.986
20110810,0,53.5928,56.1298,52.6649,53.8593,2892637.515
20110811,0,54.3335,58.564,53.0684,57.7337,2542976.099
20110812,0,58.3663,58.7122,57.3186,58.1884,1819805.981
20110815,0,58.9099,60.8077,58.5146,59.4733,2095330.429
20110816,0,58.4454,58.6431,56.0237,56.6761,1964723.433
20110817,0,57.8919,58.2378,56.1028,56.2807,1773160.514
20110818,0,54.4027,54.4027,50.8938,51.6352,3066292.809
20110819,0,50.7653,51.9317,48.4623,48.7391,2584005.357
20110822,0,50.2217,50.4293,47.9088,48.0373,2389906.274
20110823,0,48.4821,51.2497,47.8495,51.2002,1911540.379
20110824,0,51.0026,51.7636,50.113,51.6747,1092169.514
20110825,0,51.9218,52.6038,50.5083,50.627,1448468.019
20110826,0,50.3107,53.3748,49.6978,53.1178,1724145.701
20110829,0,54.2841,55.7569,54.1359,55.6383,1480423.945
20110830,0,55.233,56.3203,54.7981,55.9842,1469915.954
20110831,0,56.7848,57.8424,55.7272,56.1621,1477517.4
20110901,0,56.4488,57.8128,55.9447,56.7156,1543367.494
20110902,0,55.5592,55.6481,53.4341,54.0667,1354797.542
20110906,0,51.6747,53.1672,50.9433,53.0288,1524296.802
20110907,0,54.1457,55.8458,53.7306,55.7173,1133490.949
20110908,0,55.0847,56.3203,53.9579,54.4917,1261970.637
20110909,0,53.2759,54.1062,51.4276,52.1986,1535942.771
20110912,0,51.1113,52.9102,50.8938,52.8311,1415897.489
20110913,0,53.0189,53.701,51.9514,52.9003,1456174.228
20110914,0,53.3352,54.2347,51.4078,53.4044,1332200.827
20110915,0,54.2149,54.5411,53.2265,53.4934,1091459.247
20110916,0,53.4242,53.9382,51.9712,52.7718,1621744.737
20110919,0,51.3386,52.4259,50.4589,51.8625,1081637.659
20110920,0,52.1986,52.7422,50.3205,50.5083,1179528.012
20110921,0,50.5775,50.8049,47.8396,47.8396,1383670.371
20110922,0,45.7343,45.7343,43.5004,44.8743,2221455.607
20110923,0,44.0243,45.497,43.7574,44.0342,1815077.447
20110926,0,44.479,45.8727,41.9585,45.8529,1902091.037
20110927,0,47.4146,48.4327,44.5679,44.904,2004695.99
20110928,0,45.0819,45.8727,42.4132,42.4824,1654690.428
20110929,0,43.9946,45.0226,41.2567,42.7492,2482234.75
20110930,0,41.7114,42.0277,40.1398,40.1892,2164591.351
20111003,0,39.27,39.4677,36.6606,36.9571,3854852.77
20111004,0,35.9785,39.1909,35.168,39.1909,3229820.43
20111005,0,39.27,42.512,38.1531,42.2946,3598518.739
20111006,0,41.741,43.7871,41.1183,41.7707,3769977.94
20111007,0,42.255,42.4824,40.9108,41.4742,3081254.008
20111010,0,43.0952,44.4197,43.0556,44.1824,1986211.035
