Date,Time,Open,High,Low,Close,Volume,OpenInt
2016-02-12,18:00:00,146.84,151.7299,146.84,148.5182,966954,0
2016-02-12,19:00:00,148.4,151.49,148.0921,149.8,428766,0
2016-02-12,20:00:00,149.7816,149.9999,147.01,147.46,356857,0
2016-02-12,21:00:00,147.62,150.38,147.58,149.64,451816,0
2016-02-12,22:00:00,149.62,152.05,149.49,151.04,814774,0
2016-02-16,16:00:00,158.7,162.95,157.25,159.29,1271502,0
2016-02-16,17:00:00,159.587,160.27,156.62,157.37,819377,0
2016-02-16,18:00:00,157.38,157.8499,154.11,155.93,603307,0
2016-02-16,19:00:00,156.02,156.88,154.39,155.458,339778,0
2016-02-16,20:00:00,155.16,156.53,154.6701,155.8,333121,0
2016-02-16,21:00:00,155.74,156.43,154.37,155.15,497932,0
2016-02-16,22:00:00,155.17,156.315,154.5,155.17,914000,0
2016-02-17,16:00:00,159,159.8199,156.68,159,659211,0
2016-02-17,17:00:00,159,167.2395,158.93,166.8,1700891,0
2016-02-17,18:00:00,166.8,167.166,163.72,165.78,723605,0
2016-02-17,19:00:00,165.889,168.35,165.07,167.14,473421,0
2016-02-17,20:00:00,166.99,168.2,166.5,166.57,323351,0
2016-02-17,21:00:00,166.523,169.34,166.15,168.6622,458266,0
2016-02-17,22:00:00,168.78,169.135,167.852,168.68,719268,0
2016-02-18,16:00:00,172.42,172.95,166.5,170.17,866888,0
2016-02-18,17:00:00,169.78,170.623,167.21,169.19,680174,0
2016-02-18,18:00:00,169.15,169.205,165.5,167.38,540409,0
2016-02-18,19:00:00,167.3701,167.7472,166.031,166.19,193787,0
2016-02-18,20:00:00,166.1501,166.59,164.77,165.2,261229,0
2016-02-18,21:00:00,165.2001,168.2,165.18,168.1678,238225,0
2016-02-18,22:00:00,168.25,168.39,166.14,166.77,418411,0
2016-02-19,16:00:00,163.66,166.84,162.5,166.3,527960,0
2016-02-19,17:00:00,166.47,166.47,163.71,164.044,422156,0
2016-02-19,18:00:00,164.02,165.61,163.55,165.145,300559,0
2016-02-19,19:00:00,165.2024,166.53,165.08,166.4478,191961,0
2016-02-19,20:00:00,166.52,166.6,165.52,165.72,164599,0
2016-02-19,21:00:00,165.8,166.32,165.0338,165.19,184205,0
2016-02-19,22:00:00,165.14,167.49,165.11,166.58,663095,0
2016-02-22,16:00:00,170.12,177.2799,169.85,174.75,1147361,0
2016-02-22,17:00:00,174.79,176.42,174.7,176.42,829348,0
2016-02-22,18:00:00,176.34,178.43,175.6919,178.41,523047,0
2016-02-22,19:00:00,178.41,178.91,176.15,176.21,407518,0
2016-02-22,20:00:00,176.21,177.9539,176.1,177.3,344122,0
2016-02-22,21:00:00,177.23,177.8999,176.5,176.837,401675,0
2016-02-22,22:00:00,176.86,177.94,176.2042,177.74,731066,0
2016-02-23,16:00:00,176.16,181.73,173.68,181.345,1121486,0
2016-02-23,17:00:00,181.2816,181.5,175,176.1598,1082860,0
2016-02-23,18:00:00,176.196,178.779,175.25,177.28,469439,0
2016-02-23,19:00:00,177.26,179.801,177,179.615,451696,0
2016-02-23,20:00:00,179.51,181.4,177.2311,177.98,430313,0
2016-02-23,21:00:00,177.93,180.18,177.86,178.53,279002,0
2016-02-23,22:00:00,178.57,179.17,176.79,177.21,682335,0
2016-02-24,16:00:00,172.75,174.27,167.84,171.68,1028197,0
2016-02-24,17:00:00,171.83,173.5,168.53,171.81,949477,0
2016-02-24,18:00:00,171.77,174.92,170.41,174.6,560263,0
2016-02-24,19:00:00,174.545,176.29,174.31,175.87,463043,0
2016-02-24,20:00:00,175.82,177.45,175.7,176.255,356127,0
2016-02-24,21:00:00,176.39,179.5,176.13,177.57,516345,0
2016-02-24,22:00:00,177.54,179.44,177.32,179,734251,0
2016-02-25,16:00:00,178.65,182.05,176.7201,177.57,583581,0
2016-02-25,17:00:00,177.46,179.83,175.2,177.5874,589603,0
2016-02-25,18:00:00,177.62,179.19,177.5,178.83,322434,0
2016-02-25,19:00:00,178.52,180.49,178.351,179.81,244945,0
2016-02-25,20:00:00,179.79,184.8,179.15,184.72,621892,0
2016-02-25,21:00:00,184.67,188.5192,183.25,185.5655,1080613,0
2016-02-25,22:00:00,185.45,188,184.65,187.43,1057905,0
2016-02-26,16:00:00,188.7,192,187.35,188.9,1091994,0
2016-02-26,17:00:00,188.87,189.94,187.55,189.5634,1170399,0
2016-02-26,18:00:00,189.46,191.36,186.9201,188.16,651143,0
2016-02-26,19:00:00,188.16,188.6,185,188.13,497251,0
2016-02-26,20:00:00,188.0459,189.8,186.59,188.8896,533270,0
2016-02-26,21:00:00,188.95,190.28,188.21,189.47,437424,0
2016-02-26,22:00:00,189.42,191,189.352,190.34,801972,0
2016-02-29,16:00:00,192.4,196.35,189.6001,193,818003,0
2016-02-29,17:00:00,193.18,194,191.3001,192.44,622004,0
2016-02-29,18:00:00,192.5399,194.55,192.02,194.125,498926,0
2016-02-29,19:00:00,194.19,194.92,193.83,194.732,264604,0
2016-02-29,20:00:00,194.75,194.84,191.301,192.22,455383,0
2016-02-29,21:00:00,192.29,192.43,190.05,190.99,331089,0
2016-02-29,22:00:00,190.89,192.4,189.222,191.93,785358,0
2016-03-01,16:00:00,194.25,195.3,192.15,192.78,424368,0
2016-03-01,17:00:00,192.87,195.9484,192.78,194.87,714084,0
2016-03-01,18:00:00,194.77,195.22,192.5,193.5,433181,0
2016-03-01,19:00:00,193.558,194.5,192.56,192.903,390573,0
2016-03-01,20:00:00,192.9005,192.9005,190.25,191.345,441367,0
2016-03-01,21:00:00,191.37,191.65,182.7,185.69,1864070,0
2016-03-01,22:00:00,185.57,186.9,184,186.35,1533216,0
2016-03-02,16:00:00,183.73,187.25,181.5,182.81,798404,0
2016-03-02,17:00:00,182.895,187.47,182.8,184.52,996374,0
2016-03-02,18:00:00,184.61,185.9125,184,184.635,452379,0
2016-03-02,19:00:00,184.5,186.79,184.3,185.34,451686,0
2016-03-02,20:00:00,185.38,188.52,185.27,187.27,451769,0
2016-03-02,21:00:00,187.36,188.446,186.44,188.2149,393379,0
2016-03-02,22:00:00,188.16,188.48,186.6,188.34,588258,0
2016-03-03,16:00:00,188.28,188.32,184.22,187.0495,555314,0
2016-03-03,17:00:00,186.95,190.2,186.087,188.85,771977,0
2016-03-03,18:00:00,188.59,189.68,186.7,188.1076,284157,0
2016-03-03,19:00:00,187.97,190.326,187.73,190.326,275129,0
2016-03-03,20:00:00,190.33,194.77,190.32,194.11,668071,0
2016-03-03,21:00:00,194.092,196.75,193.6215,196.09,675988,0
2016-03-03,22:00:00,196.15,197.42,194.85,195.74,994817,0
2016-03-04,16:00:00,198,202.56,197.5001,198.22,1373305,0
2016-03-04,17:00:00,198.22,200.75,197.56,200.32,972079,0
2016-03-04,18:00:00,200.2601,202.98,200.2542,202.08,833088,0
2016-03-04,19:00:00,202.08,204.03,201.91,203.9,664908,0
2016-03-04,20:00:00,203.9,203.99,202.49,203.01,461808,0
2016-03-04,21:00:00,203.1,203.125,199.51,200.351,726817,0
2016-03-04,22:00:00,200,201.24,199.2001,201.04,637132,0
2016-03-07,16:00:00,197.68,203.7799,197.4,202.01,711305,0
